timestamp,location,pm25,pm10,no2,so2,co,o3,temperature,humidity,wind_speed,rainfall,pressure,aqi
2025-03-04 19:00:00,Mumbai,143.44,201.74,28.17,17.62,0.71,37.23,23.9,66.3,8.7,0.0,1015.1,293
2025-03-04 20:00:00,Bhopal,113.09,195.35,33.5,12.74,1.24,41.74,28.6,65.3,7.9,2.5,1008.7,251
2025-03-04 21:00:00,Delhi,161.71,229.0,46.02,9.56,1.0,32.62,28.2,35.7,8.1,0.0,1015.6,335
2025-03-04 22:00:00,Bhopal,70.04,122.99,60.43,16.68,1.06,39.45,29.6,77.1,9.5,0.0,1011.8,168
2025-03-04 23:00:00,Mumbai,103.22,185.47,52.53,17.24,1.61,23.1,19.3,33.7,7.9,0.0,1007.4,239
2025-03-05 00:00:00,Mumbai,84.91,128.86,48.72,18.62,1.49,23.41,28.7,68.8,2.4,12.0,1009.8,187
2025-03-05 01:00:00,Bhopal,44.67,66.3,46.17,16.21,1.75,37.84,19.4,32.2,14.6,0.0,1018.0,104
2025-03-05 02:00:00,Mumbai,107.11,182.74,51.0,21.8,0.8,43.14,30.2,64.0,11.6,0.0,1012.3,242
2025-03-05 03:00:00,Mumbai,105.74,158.74,48.02,15.67,1.06,12.5,15.2,82.9,4.1,0.0,1009.7,229
2025-03-05 04:00:00,Bhopal,162.97,284.58,29.55,6.39,1.5,41.26,16.9,51.8,7.0,0.0,1017.7,357
2025-03-05 05:00:00,Mumbai,132.08,190.34,45.69,17.1,1.38,28.48,32.9,51.2,7.3,2.5,1016.3,278
2025-03-05 06:00:00,Mumbai,74.15,107.55,28.89,3.8,1.81,32.69,24.7,64.2,11.2,0.0,1007.8,157
2025-03-05 07:00:00,Bhopal,174.89,313.35,46.22,20.12,1.37,18.93,22.1,50.1,1.5,12.0,1011.0,391
2025-03-05 08:00:00,Delhi,152.74,255.0,37.79,12.12,1.94,24.78,35.6,82.3,6.5,0.0,1003.2,332
2025-03-05 09:00:00,Delhi,130.37,226.69,83.09,18.98,1.42,46.59,30.0,57.9,2.7,0.0,1016.4,303
2025-03-05 10:00:00,Mumbai,102.07,156.14,44.4,25.88,1.62,35.39,33.2,50.2,7.1,12.0,1012.0,221
2025-03-05 11:00:00,Indore,76.42,127.67,23.94,12.31,1.07,30.41,27.0,46.9,6.6,0.0,1015.4,168
2025-03-05 12:00:00,Indore,96.97,158.81,42.99,24.37,1.21,33.6,44.1,41.0,8.2,0.0,1002.3,215
2025-03-05 13:00:00,Bhopal,148.11,243.08,52.79,15.4,1.56,40.87,24.4,45.6,6.2,0.0,1010.6,325
2025-03-05 14:00:00,Bhopal,175.96,294.38,70.1,28.52,1.85,40.29,38.5,49.7,5.7,0.0,1012.8,391
2025-03-05 15:00:00,Delhi,164.01,267.37,36.16,15.81,1.49,34.1,27.6,47.7,9.9,12.0,1001.4,353
2025-03-05 16:00:00,Indore,92.89,145.99,21.26,12.96,1.17,48.12,18.1,45.1,9.4,12.0,1015.3,197
2025-03-05 17:00:00,Bhopal,70.81,106.95,57.25,22.12,1.75,46.65,30.9,86.5,9.7,2.5,1010.4,161
2025-03-05 18:00:00,Indore,114.93,196.24,24.29,15.39,0.32,39.96,29.9,39.5,7.5,0.0,1003.2,251
2025-03-05 19:00:00,Indore,48.1,71.7,38.46,12.95,0.63,35.66,21.7,57.2,6.3,0.0,1009.4,109
2025-03-05 20:00:00,Mumbai,121.31,203.43,41.14,15.13,1.47,42.89,22.5,63.9,7.6,0.0,1014.3,268
2025-03-05 21:00:00,Mumbai,104.83,156.55,43.96,17.73,1.21,38.77,27.9,64.5,9.5,0.0,1007.4,225
2025-03-05 22:00:00,Indore,93.69,154.6,55.34,26.05,1.44,47.73,30.1,54.1,1.5,0.0,1011.8,213
2025-03-05 23:00:00,Delhi,54.19,92.05,34.75,6.4,1.23,45.79,13.2,51.4,9.2,0.0,1009.8,125
2025-03-06 00:00:00,Bhopal,127.98,190.36,40.89,18.14,1.43,22.78,34.3,61.8,8.9,0.0,1002.0,271
2025-03-06 01:00:00,Bhopal,91.36,130.09,44.79,21.75,0.87,21.97,25.0,59.0,8.2,0.0,1015.1,195
2025-03-06 02:00:00,Delhi,69.05,100.29,47.24,19.16,1.43,26.59,20.0,51.1,7.6,0.0,1016.0,153
2025-03-06 03:00:00,Mumbai,10.0,16.42,46.47,25.86,1.6,46.71,33.6,31.6,1.0,12.0,1017.7,35
2025-03-06 04:00:00,Mumbai,109.04,189.7,51.54,17.55,1.69,16.08,27.9,48.0,6.7,0.0,1012.0,248
2025-03-06 05:00:00,Delhi,172.03,243.94,57.66,16.89,2.01,39.74,35.3,37.8,13.4,0.0,1014.4,359
2025-03-06 06:00:00,Delhi,168.14,284.78,50.89,21.55,1.3,39.35,30.6,45.0,8.0,0.0,1003.9,370
2025-03-06 07:00:00,Mumbai,94.0,144.44,51.8,18.6,1.31,48.95,28.0,55.5,7.1,0.0,1013.2,207
2025-03-06 08:00:00,Indore,88.92,141.51,21.27,15.66,0.59,37.16,27.1,60.4,8.1,2.5,1010.4,190
2025-03-06 09:00:00,Mumbai,126.41,223.94,45.75,21.1,0.99,18.88,30.9,81.7,9.1,12.0,1011.6,285
2025-03-06 10:00:00,Indore,75.06,115.05,52.19,14.08,1.12,23.49,25.5,46.9,10.0,0.0,1006.4,169
2025-03-06 11:00:00,Bhopal,120.56,191.23,55.93,14.33,1.62,20.82,22.9,66.6,7.3,0.0,1017.6,266
2025-03-06 12:00:00,Bhopal,136.81,192.29,34.61,14.83,0.96,28.54,31.7,59.6,9.3,0.0,1003.7,282
2025-03-06 13:00:00,Indore,152.94,219.11,35.11,26.12,1.52,32.81,27.1,74.4,13.0,12.0,1013.4,316
2025-03-06 14:00:00,Indore,106.49,160.11,36.39,2.0,1.2,21.01,28.2,63.6,11.0,0.0,1007.4,227
2025-03-06 15:00:00,Mumbai,102.87,145.17,53.05,20.37,1.13,52.65,34.5,39.9,15.0,0.0,1022.6,220
2025-03-06 16:00:00,Delhi,79.27,131.0,60.51,18.21,1.3,19.1,27.3,29.2,6.0,2.5,1015.5,184
2025-03-06 17:00:00,Indore,81.06,127.31,38.89,7.91,1.04,51.15,28.1,59.7,13.0,2.5,1011.9,178
2025-03-06 18:00:00,Bhopal,102.07,165.28,58.62,19.86,1.03,49.22,24.4,47.1,5.6,0.0,1006.9,230
2025-03-06 19:00:00,Mumbai,122.86,180.58,46.85,20.85,0.52,45.78,30.6,40.3,9.1,12.0,1016.5,261
2025-03-06 20:00:00,Bhopal,141.98,215.57,43.14,21.54,1.1,26.67,30.1,36.0,10.2,0.0,995.7,302
2025-03-06 21:00:00,Mumbai,81.89,136.39,41.83,2.09,1.01,39.11,33.4,57.4,6.5,0.0,1013.9,184
2025-03-06 22:00:00,Delhi,162.24,289.79,56.2,26.2,0.99,19.67,24.5,77.6,8.3,0.0,1014.6,366
2025-03-06 23:00:00,Delhi,100.51,142.74,49.88,13.57,1.37,45.93,25.3,48.9,10.7,0.0,1014.3,215
2025-03-07 00:00:00,Bhopal,109.25,191.86,79.14,22.12,1.46,34.11,32.8,63.9,5.9,0.0,1016.2,258
2025-03-07 01:00:00,Indore,83.85,136.73,32.22,22.45,1.29,30.09,29.5,53.5,13.0,0.0,1009.2,184
2025-03-07 02:00:00,Indore,25.15,40.89,52.77,12.74,1.6,20.32,22.6,35.7,3.8,0.0,1014.7,68
2025-03-07 03:00:00,Bhopal,140.94,225.52,37.06,21.96,1.43,5.27,35.8,66.0,13.8,2.5,1008.7,303
2025-03-07 04:00:00,Indore,135.79,193.87,31.96,15.69,1.08,22.54,17.8,38.6,11.0,0.0,1007.8,280
2025-03-07 05:00:00,Indore,100.15,143.82,44.84,5.57,1.01,48.35,32.7,55.3,7.7,0.0,1006.8,213
2025-03-07 06:00:00,Bhopal,112.34,184.29,47.06,25.01,1.33,30.17,20.4,49.9,6.8,0.0,1010.7,249
2025-03-07 07:00:00,Bhopal,128.06,196.75,88.77,13.35,1.43,32.97,39.3,68.4,6.5,2.5,1017.6,288
2025-03-07 08:00:00,Delhi,55.31,97.73,42.24,12.87,1.76,42.87,18.7,39.1,7.6,0.0,1020.6,131
2025-03-07 09:00:00,Bhopal,91.48,142.95,28.05,15.58,1.68,56.67,34.9,60.9,7.9,12.0,1010.6,196
2025-03-07 10:00:00,Delhi,137.8,200.82,49.1,19.63,0.98,50.9,27.5,42.4,11.8,0.0,1008.8,291
2025-03-07 11:00:00,Delhi,66.1,111.44,13.88,17.66,1.16,23.33,25.8,47.3,13.9,0.0,1018.6,144
2025-03-07 12:00:00,Mumbai,120.27,182.5,43.62,21.29,1.47,11.69,29.1,15.0,8.6,0.0,1014.2,258
2025-03-07 13:00:00,Indore,62.52,100.67,45.24,9.96,1.63,63.32,31.8,86.4,5.5,0.0,1012.1,143
2025-03-07 14:00:00,Bhopal,126.33,212.12,56.92,13.55,1.58,62.23,22.6,63.3,6.4,0.0,1006.5,283
2025-03-07 15:00:00,Indore,108.75,191.42,59.6,17.3,1.17,37.26,23.1,43.5,7.5,0.0,1019.2,251
2025-03-07 16:00:00,Mumbai,53.47,91.8,37.45,29.39,0.7,19.75,31.9,38.1,4.9,2.5,1012.5,125
2025-03-07 17:00:00,Bhopal,150.77,251.86,42.74,17.32,0.8,46.56,17.8,47.6,4.5,0.0,1012.0,330
2025-03-07 18:00:00,Bhopal,84.29,140.92,33.51,24.51,1.31,33.7,24.5,65.8,14.3,0.0,1014.7,187
2025-03-07 19:00:00,Mumbai,81.64,145.19,28.08,18.23,1.34,33.64,45.0,26.6,8.9,0.0,1012.1,184
2025-03-07 20:00:00,Indore,117.02,177.67,49.65,15.1,0.76,45.73,22.2,52.9,5.5,0.0,1019.4,253
2025-03-07 21:00:00,Delhi,150.2,210.35,25.9,16.52,1.22,39.01,34.9,81.6,10.4,0.0,1017.1,305
2025-03-07 22:00:00,Mumbai,74.45,112.32,38.78,16.99,1.45,20.77,24.5,38.0,4.5,0.0,1009.2,163
2025-03-07 23:00:00,Mumbai,112.16,166.8,30.07,21.62,0.74,31.1,31.1,56.2,4.7,0.0,1012.4,235
2025-03-08 00:00:00,Bhopal,125.01,208.11,53.25,26.25,1.64,42.93,31.9,88.0,5.6,0.0,1009.1,278
2025-03-08 01:00:00,Delhi,134.26,221.99,72.02,20.16,1.05,41.12,34.8,64.5,13.0,12.0,1021.4,303
2025-03-08 02:00:00,Mumbai,116.18,190.22,25.48,25.12,1.7,38.14,26.8,56.9,7.2,2.5,1008.4,250
2025-03-08 03:00:00,Indore,97.15,136.65,17.2,12.21,0.99,46.2,39.9,62.6,1.0,0.0,1011.4,198
2025-03-08 04:00:00,Mumbai,81.03,137.07,43.13,15.51,0.79,30.66,24.5,49.0,11.6,0.0,1013.8,184
2025-03-08 05:00:00,Indore,113.02,172.85,45.24,13.65,1.02,37.14,29.4,74.5,7.1,0.0,1014.5,244
2025-03-08 06:00:00,Bhopal,72.48,120.75,48.28,19.89,1.16,5.0,29.5,49.0,2.5,0.0,1015.4,167
2025-03-08 07:00:00,Mumbai,10.0,16.23,38.31,15.85,1.04,29.6,21.3,25.6,7.0,0.0,1016.0,32
2025-03-08 08:00:00,Indore,125.28,192.57,41.99,22.38,1.11,44.17,26.3,49.1,9.6,2.5,1015.5,268
2025-03-08 09:00:00,Bhopal,141.64,205.92,50.51,12.41,1.33,30.32,29.0,40.5,9.2,2.5,1009.8,299
2025-03-08 10:00:00,Bhopal,27.3,39.25,60.61,18.26,1.13,29.41,25.4,50.8,13.4,2.5,1009.3,73
2025-03-08 11:00:00,Bhopal,74.66,129.36,15.67,22.12,1.17,22.5,42.6,51.1,5.4,12.0,1012.2,164
2025-03-08 12:00:00,Mumbai,131.67,232.71,39.47,5.61,0.52,47.04,23.0,73.0,8.1,0.0,1009.2,294
2025-03-08 13:00:00,Bhopal,182.01,302.13,48.21,30.73,1.36,41.58,35.1,65.4,5.9,12.0,1008.7,396
2025-03-08 14:00:00,Bhopal,110.73,159.6,31.23,16.3,1.16,44.9,33.1,58.9,3.4,12.0,1009.9,231
2025-03-08 15:00:00,Indore,84.52,131.92,70.97,5.85,1.84,14.29,27.9,55.0,10.7,0.0,1022.5,195
2025-03-08 16:00:00,Bhopal,103.6,175.24,35.47,18.95,0.82,33.07,22.8,39.1,9.4,0.0,1019.7,229
2025-03-08 17:00:00,Mumbai,158.12,270.69,44.38,18.2,0.48,31.64,23.4,22.3,8.9,0.0,1010.8,349
2025-03-08 18:00:00,Delhi,87.39,126.48,53.34,17.51,1.45,31.63,24.9,56.7,9.3,0.0,1001.7,191
2025-03-08 19:00:00,Bhopal,82.03,114.84,36.13,23.95,1.34,27.61,17.3,66.9,5.9,0.0,1009.0,173
2025-03-08 20:00:00,Mumbai,93.1,156.87,17.3,22.48,0.8,30.85,22.0,53.4,5.0,12.0,1016.4,201
2025-03-08 21:00:00,Bhopal,76.63,118.22,38.57,19.79,0.59,45.2,19.1,47.0,8.1,2.5,1004.2,168
2025-03-08 22:00:00,Mumbai,114.29,171.65,60.44,20.7,1.81,12.05,36.1,62.0,11.5,0.0,1015.0,250
2025-03-08 23:00:00,Bhopal,166.86,234.47,39.95,17.37,1.77,56.33,31.7,53.8,12.8,12.0,1014.7,343
2025-03-09 00:00:00,Indore,121.31,196.05,32.3,28.65,0.21,40.81,32.7,80.3,10.4,0.0,1012.1,262
2025-03-09 01:00:00,Delhi,101.17,176.08,58.89,9.12,1.02,34.49,31.5,73.5,8.1,0.0,1011.8,233
2025-03-09 02:00:00,Delhi,99.79,177.92,40.04,18.84,1.87,45.88,29.0,69.4,8.8,0.0,1007.5,227
2025-03-09 03:00:00,Mumbai,55.29,89.92,37.35,18.39,1.01,17.58,36.8,66.4,8.0,0.0,1015.5,126
2025-03-09 04:00:00,Mumbai,140.91,226.27,47.24,22.88,1.0,27.02,24.3,35.6,4.9,0.0,1013.5,306
2025-03-09 05:00:00,Delhi,107.28,153.84,56.56,12.94,1.09,33.55,28.6,64.9,8.1,2.5,1009.6,231
2025-03-09 06:00:00,Indore,103.68,167.92,80.73,7.54,0.75,51.39,32.5,60.6,4.0,0.0,1008.1,240
2025-03-09 07:00:00,Indore,221.76,344.17,57.41,18.94,0.52,34.44,20.1,64.1,7.6,0.0,1006.0,471
2025-03-09 08:00:00,Bhopal,120.46,197.89,62.4,19.69,1.62,40.4,45.0,62.4,12.9,0.0,1013.9,270
2025-03-09 09:00:00,Indore,83.69,130.17,37.41,26.94,0.46,27.93,28.2,61.8,10.5,0.0,1011.0,183
2025-03-09 10:00:00,Delhi,95.08,142.25,29.61,10.38,1.3,40.84,28.9,95.0,5.2,0.0,1011.1,201
2025-03-09 11:00:00,Delhi,150.2,215.98,45.93,24.93,1.55,55.13,35.5,53.9,7.8,2.5,1004.2,314
2025-03-09 12:00:00,Indore,113.96,173.91,46.61,32.2,0.62,46.95,33.5,69.0,5.5,0.0,1006.5,246
2025-03-09 13:00:00,Indore,59.66,85.83,28.82,15.73,0.83,34.02,28.2,47.9,7.8,0.0,1006.0,128
2025-03-09 14:00:00,Delhi,142.17,209.1,42.37,10.25,1.69,43.11,28.8,66.9,11.1,2.5,1015.8,299
2025-03-09 15:00:00,Delhi,86.61,155.47,50.99,15.56,1.41,41.93,19.0,69.1,10.0,0.0,1012.9,202
2025-03-09 16:00:00,Delhi,175.57,276.98,50.41,18.08,0.95,41.08,24.7,60.5,15.5,0.0,1010.6,377
2025-03-09 17:00:00,Delhi,147.8,238.37,52.56,21.38,1.68,48.34,31.1,80.0,11.6,0.0,1017.5,323
2025-03-09 18:00:00,Delhi,94.34,165.05,49.36,14.45,1.68,48.25,30.7,41.7,8.6,0.0,1016.8,216
2025-03-09 19:00:00,Indore,154.84,278.43,37.39,27.33,1.31,33.47,35.3,47.7,10.0,0.0,1017.5,346
2025-03-09 20:00:00,Indore,112.37,183.52,37.29,11.31,0.84,42.7,27.3,58.2,7.4,0.0,1010.8,245
2025-03-09 21:00:00,Bhopal,139.85,241.23,27.02,7.56,1.03,30.4,19.7,68.2,4.6,0.0,1004.9,305
2025-03-09 22:00:00,Bhopal,126.97,194.36,71.77,24.64,1.31,23.92,34.3,57.7,11.9,0.0,1020.5,280
2025-03-09 23:00:00,Mumbai,80.38,122.36,45.2,4.35,1.12,31.77,36.6,74.3,11.0,0.0,1014.6,177
2025-03-10 00:00:00,Bhopal,87.48,136.56,41.63,16.78,1.58,34.08,33.4,45.1,7.3,0.0,1014.7,192
2025-03-10 01:00:00,Indore,146.05,243.76,31.07,36.71,0.59,15.06,27.0,37.9,8.8,12.0,1015.4,316
2025-03-10 02:00:00,Bhopal,98.28,164.42,89.03,17.93,0.6,45.32,34.3,59.6,11.7,12.0,1025.0,233
2025-03-10 03:00:00,Bhopal,95.87,146.31,28.9,11.28,1.27,5.0,45.0,53.8,10.5,0.0,1011.5,204
2025-03-10 04:00:00,Indore,76.57,111.28,38.57,17.66,1.0,67.58,28.7,63.1,3.6,2.5,1019.2,165
2025-03-10 05:00:00,Delhi,124.83,206.33,51.24,17.7,0.95,53.02,20.1,54.6,8.7,12.0,1007.7,277
2025-03-10 06:00:00,Indore,182.19,264.42,54.0,18.96,0.49,31.87,24.5,49.9,7.5,12.0,1016.1,381
2025-03-10 07:00:00,Indore,72.64,118.5,59.37,21.97,1.21,35.11,31.8,53.9,11.3,0.0,1020.9,169
2025-03-10 08:00:00,Mumbai,110.85,185.93,72.11,11.77,1.18,38.64,18.4,55.4,11.1,0.0,1011.8,255
2025-03-10 09:00:00,Mumbai,159.43,267.88,52.59,28.13,1.46,27.93,29.0,50.4,12.0,0.0,1002.4,352
2025-03-10 10:00:00,Mumbai,107.21,182.41,29.16,19.47,1.23,37.31,30.3,52.0,4.6,0.0,1014.8,236
2025-03-10 11:00:00,Delhi,125.83,220.1,41.15,22.36,1.15,33.27,37.2,48.9,5.6,0.0,1010.9,281
2025-03-10 12:00:00,Bhopal,72.82,116.5,49.62,14.23,1.67,33.87,35.9,67.8,11.3,2.5,1016.2,166
2025-03-10 13:00:00,Mumbai,124.99,211.5,76.02,25.72,0.68,37.18,33.2,57.9,6.2,0.0,1009.7,287
2025-03-10 14:00:00,Indore,103.45,170.45,24.03,16.46,1.41,19.24,15.0,88.9,3.4,0.0,1023.9,224
2025-03-10 15:00:00,Mumbai,144.5,213.09,63.04,19.67,0.53,35.47,33.5,57.4,9.6,2.5,1012.5,310
2025-03-10 16:00:00,Indore,151.56,213.74,47.7,12.4,0.86,36.96,32.2,46.7,6.4,0.0,1016.0,315
2025-03-10 17:00:00,Delhi,200.63,303.72,57.57,12.02,0.71,36.55,29.5,95.0,13.4,12.0,1007.0,425
2025-03-10 18:00:00,Mumbai,130.29,205.49,43.47,22.13,1.51,32.41,17.6,61.2,8.9,0.0,1006.1,281
2025-03-10 19:00:00,Indore,121.4,199.93,32.36,15.34,1.17,48.65,23.3,69.9,8.5,0.0,1005.5,264
2025-03-10 20:00:00,Bhopal,116.8,203.24,56.26,12.88,1.19,30.76,21.0,63.9,6.9,0.0,1005.5,266
2025-03-10 21:00:00,Delhi,97.64,144.36,54.82,14.14,0.76,37.73,15.9,64.3,12.8,0.0,1015.4,213
2025-03-10 22:00:00,Indore,121.85,176.7,59.58,22.19,1.08,50.57,28.0,63.0,9.1,12.0,1009.0,262
2025-03-10 23:00:00,Bhopal,99.66,177.93,44.8,14.23,0.89,34.05,23.2,38.5,6.8,0.0,1005.6,228
2025-03-11 00:00:00,Bhopal,115.9,167.26,36.0,17.29,1.35,37.57,43.8,60.5,5.6,2.5,1008.5,243
2025-03-11 01:00:00,Indore,156.12,248.44,21.62,18.09,0.8,33.84,27.0,35.1,7.8,0.0,1015.5,329
2025-03-11 02:00:00,Mumbai,74.77,122.19,57.29,6.5,1.73,49.85,35.8,52.4,5.1,2.5,1015.4,173
2025-03-11 03:00:00,Bhopal,149.9,242.31,51.36,9.17,0.53,31.91,18.6,44.1,11.1,12.0,1017.0,327
2025-03-11 04:00:00,Delhi,156.1,223.91,30.51,20.02,0.88,50.4,24.8,60.4,2.6,0.0,1010.6,321
2025-03-11 05:00:00,Bhopal,105.87,150.63,36.92,13.58,1.87,33.76,28.6,60.0,7.6,2.5,1022.0,222
2025-03-11 06:00:00,Mumbai,35.74,51.54,38.0,24.34,1.03,24.69,22.6,62.2,9.8,12.0,1017.4,83
2025-03-11 07:00:00,Delhi,88.73,145.0,22.76,23.8,0.67,43.15,25.5,59.3,9.0,0.0,1006.1,192
2025-03-11 08:00:00,Delhi,155.39,251.39,32.73,22.32,1.29,31.34,26.7,45.9,5.8,0.0,1016.1,333
2025-03-11 09:00:00,Delhi,109.2,163.09,27.99,28.92,1.01,42.45,26.6,51.1,10.0,0.0,1012.1,229
2025-03-11 10:00:00,Indore,75.02,124.17,38.81,17.5,0.87,5.0,39.1,68.8,5.3,12.0,1011.2,169
2025-03-11 11:00:00,Bhopal,92.33,159.55,33.92,21.89,0.76,35.06,30.3,71.0,7.9,12.0,1012.0,207
2025-03-11 12:00:00,Mumbai,139.42,197.51,20.59,14.49,2.31,29.48,30.9,37.8,10.0,0.0,1008.7,283
2025-03-11 13:00:00,Indore,129.14,206.52,75.34,32.71,1.1,22.24,31.2,32.0,9.4,0.0,1017.0,290
2025-03-11 14:00:00,Indore,101.64,170.32,63.79,29.9,0.43,28.36,31.7,44.1,6.0,12.0,1009.1,233
2025-03-11 15:00:00,Delhi,97.16,145.83,33.31,18.07,1.8,28.12,27.5,70.7,11.6,12.0,1009.2,207
2025-03-11 16:00:00,Indore,96.29,146.66,49.09,20.32,1.44,34.42,26.1,73.2,8.3,0.0,1015.8,211
2025-03-11 17:00:00,Bhopal,77.72,127.88,51.26,26.16,0.89,18.59,29.0,41.1,10.2,0.0,1022.9,178
2025-03-11 18:00:00,Indore,166.54,292.97,62.87,17.12,0.83,38.8,34.9,59.6,12.6,2.5,1009.5,376
2025-03-11 19:00:00,Indore,98.72,170.19,32.72,14.06,1.47,51.39,34.8,82.5,11.4,0.0,1005.8,220
2025-03-11 20:00:00,Delhi,152.6,249.24,61.38,23.24,1.1,38.37,26.6,61.2,11.4,0.0,1017.7,337
2025-03-11 21:00:00,Delhi,163.25,276.23,36.78,18.47,0.43,44.71,32.6,76.3,8.6,0.0,1013.0,356
2025-03-11 22:00:00,Indore,144.94,224.07,24.96,19.1,1.91,48.13,26.8,70.0,10.4,2.5,1014.5,304
2025-03-11 23:00:00,Delhi,94.89,157.18,55.86,12.99,1.03,49.84,28.2,41.3,8.6,0.0,1012.2,216
2025-03-12 00:00:00,Mumbai,124.13,196.93,64.36,7.69,1.8,57.44,25.2,52.2,4.4,0.0,1015.0,276
2025-03-12 01:00:00,Mumbai,109.15,161.11,83.82,19.42,1.71,29.01,26.9,55.5,8.9,0.0,1013.8,245
2025-03-12 02:00:00,Mumbai,78.37,131.72,27.0,23.43,0.8,26.38,36.0,56.6,8.8,0.0,1009.4,173
2025-03-12 03:00:00,Indore,121.35,196.9,55.48,16.65,1.61,44.4,28.6,68.7,9.8,12.0,1015.5,269
2025-03-12 04:00:00,Bhopal,68.73,106.09,38.85,26.62,0.94,43.5,28.8,61.1,7.6,2.5,1014.5,152
2025-03-12 05:00:00,Bhopal,151.57,267.45,56.75,13.78,0.45,44.31,19.3,15.0,5.7,0.0,1010.1,342
2025-03-12 06:00:00,Delhi,93.74,132.02,22.94,11.67,1.03,57.67,26.1,35.3,10.0,0.0,1011.1,193
2025-03-12 07:00:00,Bhopal,117.04,178.64,26.06,17.6,1.36,35.14,26.6,22.2,4.1,0.0,1008.1,246
2025-03-12 08:00:00,Bhopal,119.92,170.61,33.36,17.5,1.01,40.11,23.0,57.6,12.4,12.0,1014.3,249
2025-03-12 09:00:00,Indore,100.94,172.26,46.18,22.62,1.08,23.24,28.1,58.6,7.3,0.0,1014.4,228
2025-03-12 10:00:00,Delhi,130.53,219.41,35.38,13.35,1.66,60.62,25.4,59.2,8.7,2.5,1011.8,286
2025-03-12 11:00:00,Bhopal,93.38,143.11,54.89,26.21,1.24,30.96,28.5,40.6,9.7,0.0,1006.3,207
2025-03-12 12:00:00,Mumbai,140.5,234.66,60.4,29.8,0.86,31.3,28.7,65.1,9.8,0.0,1001.9,313
2025-03-12 13:00:00,Delhi,62.89,98.01,53.99,17.77,1.48,30.84,22.3,65.7,3.8,0.0,1010.8,145
2025-03-12 14:00:00,Delhi,114.42,194.81,69.28,25.5,1.28,27.26,25.6,36.2,10.5,0.0,1013.2,263
2025-03-12 15:00:00,Delhi,177.86,281.32,51.24,11.66,0.19,26.25,28.5,33.0,8.9,0.0,1015.2,382
2025-03-12 16:00:00,Mumbai,74.99,117.35,26.75,24.45,1.37,28.72,35.1,55.0,6.1,2.5,1017.7,162
2025-03-12 17:00:00,Bhopal,86.28,153.05,65.45,24.28,1.36,18.61,29.5,81.9,5.8,0.0,1010.2,205
2025-03-12 18:00:00,Mumbai,127.99,192.03,35.92,23.18,1.21,25.58,24.0,80.5,7.0,0.0,1004.1,270
2025-03-12 19:00:00,Delhi,116.29,168.4,58.66,17.91,1.56,58.39,30.4,63.5,4.1,12.0,1009.4,250
2025-03-12 20:00:00,Delhi,122.27,199.77,68.61,2.0,0.93,43.83,38.2,44.1,13.2,0.0,1022.9,276
2025-03-12 21:00:00,Indore,127.12,227.26,51.85,14.15,1.33,46.11,33.5,68.3,12.5,0.0,1020.2,289
2025-03-12 22:00:00,Indore,132.22,205.08,22.56,14.24,0.57,49.13,31.3,48.2,9.4,0.0,1014.1,278
2025-03-12 23:00:00,Indore,148.84,212.07,31.23,12.13,1.36,57.01,32.4,43.5,7.3,12.0,1009.8,306
2025-03-13 00:00:00,Indore,124.34,190.96,64.84,18.73,1.98,13.74,36.6,22.8,7.4,0.0,1011.5,273
2025-03-13 01:00:00,Delhi,101.56,162.73,42.46,15.49,0.8,20.24,34.5,56.5,10.3,0.0,1020.6,223
2025-03-13 02:00:00,Mumbai,133.54,195.61,46.19,13.05,0.9,25.36,31.4,45.6,13.3,12.0,1013.0,282
2025-03-13 03:00:00,Indore,176.5,293.56,56.38,11.65,0.92,29.36,34.4,56.4,6.3,12.0,1010.1,387
2025-03-13 04:00:00,Mumbai,105.36,189.55,55.44,13.71,1.25,31.39,21.5,20.5,4.6,0.0,1018.6,244
2025-03-13 05:00:00,Indore,75.89,119.96,49.18,24.73,0.77,29.64,19.0,57.5,12.6,2.5,1002.3,171
2025-03-13 06:00:00,Bhopal,148.75,229.35,41.87,14.03,1.37,37.63,28.9,18.5,2.6,12.0,1007.0,317
2025-03-13 07:00:00,Indore,105.79,165.06,40.31,14.91,1.54,35.42,28.4,71.3,5.0,0.0,1008.0,229
2025-03-13 08:00:00,Mumbai,33.96,49.1,57.87,15.26,1.41,26.33,24.7,62.8,7.3,0.0,1017.0,85
2025-03-13 09:00:00,Indore,139.66,244.87,53.3,20.03,0.49,8.89,33.0,50.8,3.3,2.5,1009.2,315
2025-03-13 10:00:00,Bhopal,91.26,142.91,41.14,20.74,1.6,23.09,16.8,63.4,11.3,12.0,1003.1,200
2025-03-13 11:00:00,Mumbai,106.83,166.11,61.23,2.0,1.57,28.41,24.8,40.3,10.6,0.0,1008.5,237
2025-03-13 12:00:00,Mumbai,121.62,202.36,43.06,24.13,1.53,32.04,25.1,56.1,6.3,0.0,1009.6,268
2025-03-13 13:00:00,Mumbai,116.67,183.96,32.23,26.62,1.35,21.44,18.2,66.9,11.8,0.0,1011.7,250
2025-03-13 14:00:00,Delhi,134.83,223.72,33.62,11.7,1.29,29.11,37.0,15.0,12.3,0.0,1012.6,293
2025-03-13 15:00:00,Mumbai,94.76,134.99,30.32,12.17,1.61,21.43,19.8,48.3,7.7,0.0,1016.8,198
